"No.","Time","Source","Destination","Protocol","Length","Info"
"1942","1085.385116","216.58.201.78","147.32.83.245","TLSv1.3","1162","Application Data, Application Data"
"1943","1085.385136","216.58.201.78","147.32.83.245","TLSv1.3","291","Application Data"
"1944","1085.385138","216.58.201.78","147.32.83.245","TLSv1.3","93","Application Data"
"1945","1085.385910","147.32.83.245","216.58.201.78","TCP","66","48924  >  443 [ACK] Seq=1465 Ack=1525 Win=93056 Len=0 TSval=262844 TSecr=2440104327"
"1946","1085.423731","147.32.83.245","216.58.201.78","TCP","66","48924  >  443 [ACK] Seq=1465 Ack=1552 Win=93056 Len=0 TSval=262854 TSecr=2440104327"
"1947","1091.908225","112.199.109.18","147.32.83.245","TCP","66","61708  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1400 WS=256 SACK_PERM=1"
"1948","1091.908669","147.32.83.245","112.199.109.18","TCP","54","445  >  61708 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1949","1105.569510","69.162.89.202","147.32.83.245","TCP","60","34  >  2089 [SYN] Seq=0 Win=512 Len=0"
"1950","1105.570451","147.32.83.245","69.162.89.202","TCP","54","2089  >  34 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1951","1106.914284","88.230.158.218","147.32.83.245","TCP","66","64657  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1452 WS=4 SACK_PERM=1"
"1952","1106.914672","147.32.83.245","88.230.158.218","TCP","54","445  >  64657 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1953","1107.504278","88.230.158.218","147.32.83.245","TCP","66","63323  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1452 WS=4 SACK_PERM=1"
"1954","1107.505542","147.32.83.245","88.230.158.218","TCP","54","445  >  63323 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1955","1111.327230","104.152.52.23","147.32.83.245","TCP","60","45078  >  6660 [SYN] Seq=0 Win=1024 Len=0"
"1956","1111.327662","147.32.83.245","104.152.52.23","TCP","54","6660  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1957","1121.098646","104.152.52.23","147.32.83.245","TCP","60","45078  >  5800 [SYN] Seq=0 Win=1024 Len=0"
"1958","1121.099697","147.32.83.245","104.152.52.23","TCP","54","5800  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1959","1127.878188","45.129.33.185","147.32.83.245","TCP","60","57285  >  41235 [SYN] Seq=0 Win=1024 Len=0"
"1960","1127.879208","147.32.83.245","45.129.33.185","TCP","54","41235  >  57285 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1961","1132.872439","104.152.52.23","147.32.83.245","TCP","60","45078  >  80 [SYN] Seq=0 Win=1024 Len=0"
"1962","1132.873071","147.32.83.245","104.152.52.23","TCP","54","80  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1963","1144.350657","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1964","1144.351570","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1965","1144.352077","147.32.83.157","147.32.83.245","TCP","78","1337  >  46032 [PSH, ACK] Seq=175933 Ack=87678 Win=65280 Len=12 TSval=333357 TSecr=255161"
"1966","1144.354807","147.32.83.245","147.32.83.157","TCP","92","46032  >  1337 [PSH, ACK] Seq=87678 Ack=175945 Win=420672 Len=26 TSval=277586 TSecr=333357"
"1967","1144.568463","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175945 Ack=87704 Win=65280 Len=0 TSval=333379 TSecr=277586"
"1968","1149.369209","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","Who has 147.32.83.157? Tell 147.32.83.245"
"1969","1149.369867","PcsCompu_d3:2e:b1","PcsCompu_c7:40:4d","ARP","60","147.32.83.157 is at 08:00:27:d3:2e:b1"
"1970","1155.085965","104.152.52.23","147.32.83.245","TCP","60","45078  >  2221 [SYN] Seq=0 Win=1024 Len=0"
"1971","1155.086978","147.32.83.245","104.152.52.23","TCP","54","2221  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1972","1160.533606","104.152.52.23","147.32.83.245","TCP","60","45078  >  1434 [SYN] Seq=0 Win=1024 Len=0"
"1973","1160.534532","147.32.83.245","104.152.52.23","TCP","54","1434  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1974","1172.653259","147.32.83.157","147.32.83.245","TCP","80","1337  >  46032 [PSH, ACK] Seq=175945 Ack=87704 Win=65280 Len=14 TSval=336188 TSecr=277586"
"1975","1172.667729","147.32.83.245","147.32.83.157","TCP","84","46032  >  1337 [PSH, ACK] Seq=87704 Ack=175959 Win=420672 Len=18 TSval=284664 TSecr=336188"
"1976","1172.881244","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175959 Ack=87722 Win=65024 Len=0 TSval=336210 TSecr=284664"
"1977","1177.673738","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","Who has 147.32.83.157? Tell 147.32.83.245"
"1978","1177.674236","PcsCompu_d3:2e:b1","PcsCompu_c7:40:4d","ARP","60","147.32.83.157 is at 08:00:27:d3:2e:b1"
"1979","1180.414757","104.152.52.23","147.32.83.245","TCP","60","45078  >  18091 [SYN] Seq=0 Win=1024 Len=0"
"1980","1180.415699","147.32.83.245","104.152.52.23","TCP","54","18091  >  45078 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1981","1183.789961","45.129.33.186","147.32.83.245","TCP","60","57313  >  41394 [SYN] Seq=0 Win=1024 Len=0"
"1982","1183.790502","147.32.83.245","45.129.33.186","TCP","54","41394  >  57313 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1983","1205.915587","93.174.89.55","147.32.83.245","TCP","60","46289  >  323 [SYN] Seq=0 Win=1024 Len=0"
"1984","1205.916560","147.32.83.245","93.174.89.55","TCP","54","323  >  46289 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1985","1219.440424","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"1986","1219.441322","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"1987","1219.441902","147.32.83.157","147.32.83.245","TCP","76","1337  >  46032 [PSH, ACK] Seq=175959 Ack=87722 Win=65024 Len=10 TSval=340866 TSecr=284664[Malformed Packet]"
"1988","1219.443910","147.32.83.245","147.32.83.157","TCP","72","46032  >  1337 [PSH, ACK] Seq=87722 Ack=175969 Win=420672 Len=6 TSval=296358 TSecr=340866"
"1989","1219.646318","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175969 Ack=87728 Win=65024 Len=0 TSval=340887 TSecr=296358"
"1990","1219.730284","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=87728 Ack=175969 Win=420672 Len=1448 TSval=296429 TSecr=340887"
"1991","1219.730298","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=89176 Ack=175969 Win=420672 Len=1448 TSval=296430 TSecr=340887"
"1992","1219.730366","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=90624 Ack=175969 Win=420672 Len=1448 TSval=296430 TSecr=340887"
"1993","1219.730483","147.32.83.245","147.32.83.157","TCP","71","46032  >  1337 [PSH, ACK] Seq=92072 Ack=175969 Win=420672 Len=5 TSval=296430 TSecr=340887"
"1994","1219.731334","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175969 Ack=92077 Win=66560 Len=0 TSval=340895 TSecr=296429"
"1995","1219.732101","147.32.83.245","147.32.83.157","TCP","73","46032  >  1337 [PSH, ACK] Seq=92077 Ack=175969 Win=420672 Len=7 TSval=296430 TSecr=340895"
"1996","1219.943420","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175969 Ack=92084 Win=66560 Len=0 TSval=340917 TSecr=296430"
"1997","1244.621953","87.251.73.101","147.32.83.245","TCP","60","40218  >  3389 [SYN] Seq=0 Win=1024 Len=0"
"1998","1244.622728","147.32.83.245","87.251.73.101","TCP","54","3389  >  40218 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1999","1249.936674","192.35.168.230","147.32.83.245","TCP","60","51247  >  10012 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"2000","1249.937521","147.32.83.245","192.35.168.230","TCP","54","10012  >  51247 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2001","1284.203752","113.188.238.7","147.32.83.245","TCP","66","54120  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1452 WS=4 SACK_PERM=1"
"2002","1284.204100","147.32.83.245","113.188.238.7","TCP","54","445  >  54120 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2003","1285.059805","113.188.238.7","147.32.83.245","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 54120  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1452 WS=4 SACK_PERM=1"
"2004","1285.060763","147.32.83.245","113.188.238.7","TCP","54","445  >  54120 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2005","1285.919774","113.188.238.7","147.32.83.245","TCP","62","[TCP Retransmission] [TCP Port numbers reused] 54120  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1452 SACK_PERM=1"
"2006","1285.920701","147.32.83.245","113.188.238.7","TCP","54","445  >  54120 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2007","1289.168166","93.81.179.166","147.32.83.245","TCP","66","49522  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2008","1289.169603","147.32.83.245","93.81.179.166","TCP","54","445  >  49522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2009","1289.795779","93.81.179.166","147.32.83.245","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 49522  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2010","1289.796535","147.32.83.245","93.81.179.166","TCP","54","445  >  49522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2011","1290.395792","93.81.179.166","147.32.83.245","TCP","62","[TCP Retransmission] [TCP Port numbers reused] 49522  >  445 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 SACK_PERM=1"
"2012","1290.396661","147.32.83.245","93.81.179.166","TCP","54","445  >  49522 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2013","1300.570262","PcsCompu_d3:2e:b1","Broadcast","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"2014","1300.571495","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"2015","1300.571883","147.32.83.157","147.32.83.245","TCP","76","1337  >  46032 [PSH, ACK] Seq=175969 Ack=92084 Win=66560 Len=10 TSval=348979 TSecr=296430[Malformed Packet]"
"2016","1300.574927","147.32.83.245","147.32.83.157","TCP","72","46032  >  1337 [PSH, ACK] Seq=92084 Ack=175979 Win=420672 Len=6 TSval=316640 TSecr=348979"
"2017","1300.724462","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=92090 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2018","1300.724608","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=93538 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2019","1300.724677","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=94986 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2020","1300.724743","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=96434 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2021","1300.724802","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=97882 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2022","1300.724899","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=99330 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2023","1300.724952","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=93538 Win=66560 Len=0 TSval=348995 TSecr=316640"
"2024","1300.725034","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=100778 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2025","1300.725081","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=99330 Win=66560 Len=0 TSval=348995 TSecr=316678"
"2026","1300.725160","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=102226 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2027","1300.725225","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=103674 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348979"
"2028","1300.725349","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=102226 Win=66560 Len=0 TSval=348995 TSecr=316678"
"2029","1300.725503","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=105122 Win=66560 Len=0 TSval=348995 TSecr=316678"
"2030","1300.725645","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=105122 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2031","1300.725661","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=106570 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2032","1300.725674","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=108018 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2033","1300.725696","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=109466 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2034","1300.725704","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=110914 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2035","1300.725709","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=112362 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2036","1300.725714","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=113810 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2037","1300.725720","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=115258 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2038","1300.725725","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=116706 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2039","1300.725736","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=118154 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2040","1300.725744","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=119602 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2041","1300.725751","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=121050 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2042","1300.725945","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=122498 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2043","1300.725961","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [PSH, ACK] Seq=123946 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2044","1300.725990","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=125394 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2045","1300.725997","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=126842 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2046","1300.726123","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=122498 Win=62208 Len=0 TSval=348995 TSecr=316678"
"2047","1300.726339","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=128290 Win=56320 Len=0 TSval=348995 TSecr=316678"
"2048","1300.726433","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=175979 Ack=128290 Win=59904 Len=0 TSval=348995 TSecr=316678"
"2049","1300.726623","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=128290 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2050","1300.726653","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=129738 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2051","1300.726663","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=131186 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2052","1300.726678","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=175979 Ack=128290 Win=66560 Len=0 TSval=348995 TSecr=316678"
"2053","1300.726681","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=132634 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2054","1300.726694","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=134082 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2055","1300.726703","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=135530 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2056","1300.726709","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=136978 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2057","1300.726714","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=138426 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2058","1300.726722","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=139874 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2059","1300.726728","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=141322 Ack=175979 Win=420672 Len=1448 TSval=316678 TSecr=348995"
"2060","1300.726733","147.32.83.245","147.32.83.157","TCP","201","46032  >  1337 [PSH, ACK] Seq=142770 Ack=175979 Win=420672 Len=135 TSval=316678 TSecr=348995"
"2061","1300.727020","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=141322 Win=62208 Len=0 TSval=348995 TSecr=316678"
"2062","1300.727086","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=175979 Ack=141322 Win=65536 Len=0 TSval=348995 TSecr=316678"
"2063","1300.727288","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175979 Ack=142905 Win=64000 Len=0 TSval=348995 TSecr=316678"
"2064","1300.727295","147.32.83.157","147.32.83.245","TCP","66","[TCP Window Update] 1337  >  46032 [ACK] Seq=175979 Ack=142905 Win=66560 Len=0 TSval=348995 TSecr=316678"
"2065","1301.493010","218.39.156.141","147.32.83.245","TCP","66","6878  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2066","1301.493483","147.32.83.245","218.39.156.141","TCP","54","445  >  6878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2067","1302.288309","218.39.156.141","147.32.83.245","TCP","66","[TCP Retransmission] [TCP Port numbers reused] 6878  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 WS=4 SACK_PERM=1"
"2068","1302.288714","147.32.83.245","218.39.156.141","TCP","54","445  >  6878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2069","1303.099601","218.39.156.141","147.32.83.245","TCP","62","[TCP Retransmission] [TCP Port numbers reused] 6878  >  445 [SYN] Seq=0 Win=8192 Len=0 MSS=1460 SACK_PERM=1"
"2070","1303.100376","147.32.83.245","218.39.156.141","TCP","54","445  >  6878 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2071","1325.388130","216.58.201.78","147.32.83.245","TCP","66","443  >  48924 [FIN, ACK] Seq=1552 Ack=1465 Win=68352 Len=0 TSval=2440344330 TSecr=262854"
"2072","1325.429381","147.32.83.245","216.58.201.78","TCP","66","48924  >  443 [ACK] Seq=1465 Ack=1553 Win=93056 Len=0 TSval=322854 TSecr=2440344330"
"2073","1329.024450","165.227.225.195","147.32.83.245","TCP","60","46017  >  5566 [SYN] Seq=0 Win=1024 Len=0"
"2074","1329.025292","147.32.83.245","165.227.225.195","TCP","54","5566  >  46017 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2075","1344.990335","80.82.65.74","147.32.83.245","TCP","60","55822  >  7302 [SYN] Seq=0 Win=1024 Len=0"
"2076","1344.990897","147.32.83.245","80.82.65.74","TCP","54","7302  >  55822 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"2077","1350.769222","147.32.83.157","147.32.83.245","TCP","77","1337  >  46032 [PSH, ACK] Seq=175979 Ack=142905 Win=66560 Len=11 TSval=353999 TSecr=316678"
"2078","1350.809128","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=142905 Ack=175990 Win=420672 Len=0 TSval=329199 TSecr=353999"
"2079","1350.810799","147.32.83.245","147.32.83.157","TCP","90","46032  >  1337 [PSH, ACK] Seq=142905 Ack=175990 Win=420672 Len=24 TSval=329199 TSecr=353999"
"2080","1351.021221","147.32.83.157","147.32.83.245","TCP","66","1337  >  46032 [ACK] Seq=175990 Ack=142929 Win=66560 Len=0 TSval=354024 TSecr=329199"
"2081","1355.583223","PcsCompu_d3:2e:b1","PcsCompu_c7:40:4d","ARP","60","Who has 147.32.83.245? Tell 147.32.83.157"
"2082","1355.584303","PcsCompu_c7:40:4d","PcsCompu_d3:2e:b1","ARP","42","147.32.83.245 is at 08:00:27:c7:40:4d"
"2083","1384.156566","147.32.83.157","147.32.83.245","TCP","76","1337  >  46032 [PSH, ACK] Seq=175990 Ack=142929 Win=66560 Len=10 TSval=357338 TSecr=329199"
"2084","1384.157692","147.32.83.245","147.32.83.157","TCP","66","46032  >  1337 [ACK] Seq=142929 Ack=176000 Win=420672 Len=0 TSval=337535 TSecr=357338"
"2085","1384.228671","147.32.83.245","147.32.83.157","TCP","76","46032  >  1337 [PSH, ACK] Seq=142929 Ack=176000 Win=420672 Len=10 TSval=337553 TSecr=357338"
"2086","1384.233512","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=142939 Ack=176000 Win=420672 Len=1448 TSval=337554 TSecr=357338"
"2087","1384.233591","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=144387 Ack=176000 Win=420672 Len=1448 TSval=337554 TSecr=357338"
"2088","1384.233635","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=145835 Ack=176000 Win=420672 Len=1448 TSval=337554 TSecr=357338"
"2089","1384.233682","147.32.83.245","147.32.83.157","TCP","1514","46032  >  1337 [ACK] Seq=147283 Ack=176000 Win=420672 Len=1448 TSval=337554 TSecr=357338"
